name,pref,city,district,latitude,longitude,urban_point,in_mesh_point,is_island
長崎総合科学大学　附属図書館,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
長崎総合科学大学　海洋スポーツ文化センター,長崎県,長崎市,網場町,32.754058,129.943092,38837.882661593394,4929170514,False
埼玉工業大学,埼玉県,深谷市,岡部,36.195493,139.240266,38863.93691555453,,False
埼玉工業大学　人間社会学部,埼玉県,深谷市,岡部,36.195493,139.240266,38863.93691555453,,False
埼玉工業大学　工学部,埼玉県,深谷市,岡部,36.195493,139.240266,38863.93691555453,,False
埼玉工業大学　大学院　工学研究科,埼玉県,深谷市,岡部,36.195493,139.240266,38863.93691555453,,False
埼玉工業大学　大学院　人間社会研究科,埼玉県,深谷市,岡部,36.195493,139.240266,38863.93691555453,,False
埼玉工業大学　基礎教育センター,埼玉県,深谷市,岡部,36.195493,139.240266,38863.93691555453,,False
愛知工科大学自動車短期大学,愛知県,蒲郡市,竹谷町松田,34.832166,137.194303,38890.81222311846,5237119543,False
愛知工科大学自動車短期大学　自動車工業学科,愛知県,蒲郡市,竹谷町松田,34.832166,137.194303,38890.81222311846,5237119543,False
愛知工科大学,愛知県,蒲郡市,竹谷町松田,34.832166,137.194303,38890.81222311846,5237119543,False
愛知工科大学　工学部,愛知県,蒲郡市,竹谷町松田,34.832166,137.194303,38890.81222311846,5237119543,False
別府溝部学園短期大学,大分県,別府市,大字亀川,33.32806,131.487311,38934.80736434494,4931739824,False
宮崎県立看護大学,宮崎県,宮崎市,まなび野三丁目,31.859253,131.415075,38956.374684349525,4731633311,False
宮崎県立看護大学　看護学部,宮崎県,宮崎市,まなび野三丁目,31.859253,131.415075,38956.374684349525,4731633311,False
宮崎県立看護大学　大学院　看護学研究科,宮崎県,宮崎市,まなび野三丁目,31.859253,131.415075,38956.374684349525,4731633311,False
宮崎県立看護大学　図書館,宮崎県,宮崎市,まなび野三丁目,31.859253,131.415075,38956.374684349525,4731633311,False
財団法人岐阜県研究開発財団,岐阜県,各務原市,テクノプラザ一丁目,35.426717,136.888371,38981.92607870158,,False
聖心ウルスラ学園短期大学,宮崎県,延岡市,緑ケ丘五丁目,32.547753,131.67901,39075.828626485076,4831655432,False
独立行政法人建築研究所,茨城県,つくば市,立原,36.131909,140.074189,39306.157662059224,5440105544,False
国土交通省　国土技術政策総合研究所　立原庁舎,茨城県,つくば市,立原,36.131879,140.074421,39306.157662059224,5440105544,False
独立行政法人建築研究所,茨城県,つくば市,立原,36.131948,140.074278,39306.157662059224,5440105544,False
立正大学　法学部,埼玉県,熊谷市,野原,36.107422,139.362984,39316.417403085485,5439122933,False
立正大学　社会福祉学部,埼玉県,熊谷市,野原,36.107422,139.362984,39316.417403085485,5439122933,False
立正大学　地球環境科学部,埼玉県,熊谷市,野原,36.107422,139.362984,39316.417403085485,5439122933,False
立正大学　大学院　法学研究科　修士課程,埼玉県,熊谷市,野原,36.107422,139.362984,39316.417403085485,5439122933,False
立正大学　大学院　社会福祉学研究科　修士課程,埼玉県,熊谷市,野原,36.107422,139.362984,39316.417403085485,5439122933,False
